05018,000000
05019,000000
05020,000000
05021,000000
05022,000000
05023,000000
05024,000000
05025,000000
05026,000000
05027,000000
05028,000000
05029,000000
05030,000000
05031,000000
05032,000000
05033,000000
05034,000000
05035,000000
05036,000000
05037,000000
05038,000000
05039,000000
05040,000000
05041,000000
05042,000000
05043,000000
05044,000000
05045,000000
05046,000000
05047,000000
05048,000000
05049,000000
050050,000000
06001,000000
06002,000000
06003,000000
06004,000000
06005,000000
06006,000000
06007,000000
06008,000000
06009,000000
06010,000000
06011,000000
06012,000000
06013,000000
06014,000000
06015,000000
06016,000000
06017,000000
06018,000000
06019,000000
06020,000000
06021,000000
06022,000000
06023,000000
06024,000000
06025,000000
06026,000000
06027,000000
06028,000000
06029,000000
06030,000000
06031,000000
06032,000000
06033,000000
06034,000000
06035,000000
06036,000000
06037,000000
06038,000000
06039,000000
06040,000000
06041,000000
06042,000000
06043,000000
06044,000000
06045,000000
06046,000000
06047,000000
06048,000000
06049,000000
060050,000000
07001,000000
07002,000000
07003,000000
07004,000000
07005,000000
07006,000000
07007,000000
07008,000000
07009,000000
07010,000000
07011,000000
07012,000000
07013,000000
07014,000000
07015,000000
07016,000000
07017,000000
07018,000000
07019,000000
07020,000000
07021,000000
07022,000000
07023,000000
07024,000000
07025,000000
07026,000000
07027,000000
07028,000000
07029,000000
07030,000000
07031,000000
07032,000000
07033,000000
07034,000000
07035,000000
07036,000000
07037,000000
07038,000000
07039,000000
07040,000000
07041,000000
07042,000000
07043,000000
07044,000000
07045,000000
07046,000000
07047,000000
07048,000000
07049,000000
070050,000000
08001,000000
08002,000000
08003,000000
08004,000000
08005,000000
08006,000000
08007,000000
08008,000000
08009,000000
08010,000000
08011,000000
08012,000000
08013,000000
08014,000000
08015,000000
08016,000000
08017,000000
08018,000000
08019,000000
08020,000000
08021,000000
08022,000000
08023,000000
08024,000000
08025,000000
08026,000000
08027,000000
08028,000000
08029,000000
08030,000000
08031,000000
08032,000000
08033,000000
08034,000000
08035,000000
08036,000000
08037,000000
08038,000000
08039,000000
08040,000000
08041,000000
08042,000000
08043,000000
08044,000000
08045,000000
08046,000000
08047,000000
08048,000000
08049,000000
080050,000000
09001,000000
09002,000000
09003,000000
09004,000000
09005,000000
09006,000000
09007,000000
09008,000000
09009,000000
09010,000000
09011,000000
09012,000000
09013,000000
09014,000000
09015,000000
09016,000000
09017,000000
09018,000000
09019,000000
09020,000000
09021,000000
09022,000000
09023,000000
09024,000000
09025,000000
09026,000000
09027,000000
09028,000000
09029,000000
09030,000000
09031,000000
09032,000000
09033,000000
09034,000000
09035,000000
09036,000000
09037,000000
09038,000000
09039,000000
09040,000000
09041,000000
09042,000000
09043,000000
09044,000000
09045,000000
09046,000000
09047,000000
09048,000000
09049,000000
090050,000000
010001,000000
010002,000000
010003,000000
010004,000000
010005,000000
010006,000000
010007,000000
010008,000000
010009,000000
010010,000000
010011,000000
010012,000000
010013,000000
010014,000000
010015,000000
010016,000000
010017,000000
010018,000000
010019,000000
010020,000000
010021,000000
010022,000000
010023,000000
010024,000000
010025,000000
010026,000000
010027,000000
010028,000000
010029,000000
010030,000000
010031,000000
010032,000000
010033,000000
010034,000000
010035,000000
010036,000000
010037,000000
010038,000000
010039,000000
010040,000000
010041,000000
010042,000000
010043,000000
010044,000000
010045,000000
010046,000000
010047,000000
010048,000000
010049,000000
0100050,000000
11001,000000
11002,000000
11003,000000
11004,000000
11005,000000
11006,000000
11007,000000
11008,000000
11009,000000
11010,000000
11011,000000
11012,000000
11013,000000
11014,000000
11015,000000
11016,000000
11017,000000
11018,000000
11019,000000
11020,000000
11021,000000
11022,000000
11023,000000
11024,000000
11025,000000
11026,000000
11027,000000
11028,000000
11029,000000
11030,000000
11031,000000
11032,000000
11033,000000
11034,000000
11035,000000
11036,000000
11037,000000
11038,000000
11039,000000
11040,000000
11041,000000
11042,000000
11043,000000
11044,000000
11045,000000
11046,000000
11047,000000
11048,000000
11049,000000
110050,000000
12001,000000
12002,000000
12003,000000
12004,000000
12005,000000
12006,000000
12007,000000
12008,000000
12009,000000
12010,000000
12011,000000
12012,000000
12013,000000
12014,000000
12015,000000
12016,000000
12017,000000
12018,000000
12019,000000
12020,000000
12021,000000
12022,000000
12023,000000
12024,000000
12025,000000
12026,000000
12027,000000
12028,000000
12029,000000
12030,000000
12031,000000
12032,000000
12033,000000
12034,000000
12035,000000
12036,000000
12037,000000
12038,000000
12039,000000
12040,000000
12041,000000
12042,000000
12043,000000
12044,000000
12045,000000
12046,000000
12047,000000
12048,000000
12049,000000
120050,000000
13001,000000
13002,000000
13003,000000
13004,000000
13005,000000
13006,000000
13007,000000
13008,000000
13009,000000
13010,000000
13011,000000
13012,000000
13013,000000
13014,000000
13015,000000
13016,000000
13017,000000
13018,000000
13019,000000
13020,000000
13021,000000
13022,000000
13023,000000
13024,000000
13025,000000
13026,000000
13027,000000
13028,000000
13029,000000
13030,000000
13031,000000
13032,000000
13033,000000
13034,000000
13035,000000
13036,000000
13037,000000
13038,000000
13039,000000
13040,000000
13041,000000
13042,000000
13043,000000
13044,000000
13045,000000
13046,000000
13047,000000
13048,000000
13049,000000
130050,000000
14001,000000
14002,000000
14003,000000
14004,000000
14005,000000
14006,000000
14007,000000
14008,000000
14009,000000
14010,000000
14011,000000
14012,000000
14013,000000
14014,000000
14015,000000
14016,000000
14017,000000
14018,000000
14019,000000
14020,000000
14021,000000
14022,000000
14023,000000
14024,000000
14025,000000
14026,000000
14027,000000
14028,000000
14029,000000
14030,000000
14031,000000
14032,000000
14033,000000
14034,000000
14035,000000
14036,000000
14037,000000
14038,000000
14039,000000
14040,000000
14041,000000
14042,000000
14043,000000
14044,000000
14045,000000
14046,000000
14047,000000
14048,000000
14049,000000
140050,000000
15001,000000
15002,000000
15003,000000
15004,000000
15005,000000
15006,000000
15007,000000
15008,000000
15009,000000
15010,000000
15011,000000
15012,000000
15013,000000
15014,000000
15015,000000
15016,000000
15017,000000
15018,000000
15019,000000
15020,000000
15021,000000
15022,000000
15023,000000
15024,000000
15025,000000
15026,000000
15027,000000
15028,000000
15029,000000
15030,000000
15031,000000
15032,000000
15033,000000
15034,000000
15035,000000
15036,000000
15037,000000
15038,000000
15039,000000
15040,000000
15041,000000
15042,000000
15043,000000
15044,000000
15045,000000
15046,000000
15047,000000
15048,000000
15049,000000
150050,000000
16001,000000
16002,000000
16003,000000
16004,000000
16005,000000
16006,000000
16007,000000
16008,000000
16009,000000
16010,000000
16011,000000
16012,000000
16013,000000
16014,000000
16015,000000
16016,000000
16017,000000
16018,000000
16019,000000
16020,000000
16021,000000
16022,000000
16023,000000
16024,000000
16025,000000
16026,000000
16027,000000
16028,000000
16029,000000
16030,000000
16031,000000
16032,000000
16033,000000
16034,000000
16035,000000
16036,000000
16037,000000
16038,000000
16039,000000
16040,000000
16041,000000
16042,000000
16043,000000
16044,000000
16045,000000
16046,000000
16047,000000
16048,000000
16049,000000
160050,000000
17001,000000
17002,000000
17003,000000
17004,000000
17005,000000
17006,000000
17007,000000
17008,000000
17009,000000
17010,000000
17011,000000
17012,000000
17013,000000
17014,000000
17015,000000
17016,000000
17017,000000
17018,000000
17019,000000
17020,000000
17021,000000
17022,000000
17023,000000
17024,000000
17025,000000
17026,000000
17027,000000
17028,000000
17029,000000
17030,000000
17031,000000
17032,000000
17033,000000
17034,000000
17035,000000
17036,000000
17037,000000
17038,000000
17039,000000
17040,000000
17041,000000
17042,000000
17043,000000
17044,000000
17045,000000
17046,000000
17047,000000
17048,000000
17049,000000
170050,000000
18001,000000
18002,000000
18003,000000
18004,000000
18005,000000
18006,000000
18007,000000
18008,000000
18009,000000
18010,000000
18011,000000
18012,000000
18013,000000
18014,000000
18015,000000
18016,000000
18017,000000
18018,000000
18019,000000
18020,000000
18021,000000
18022,000000
18023,000000
18024,000000
18025,000000
18026,000000
18027,000000
18028,000000
18029,000000
18030,000000
18031,000000
18032,000000
18033,000000
18034,000000
18035,000000
18036,000000
18037,000000
18038,000000
18039,000000
18040,000000
18041,000000
18042,000000
18043,000000
18044,000000
18045,000000
18046,000000
18047,000000
18048,000000
18049,000000
180050,000000
19001,000000
19002,000000
19003,000000
19004,000000
19005,000000
19006,000000
19007,000000
19008,000000
19009,000000
19010,000000
19011,000000
19012,000000
19013,000000
19014,000000
19015,000000
19016,000000
19017,000000
19018,000000
19019,000000
19020,000000
19021,000000
19022,000000
19023,000000
19024,000000
19025,000000
19026,000000
19027,000000
19028,000000
19029,000000
19030,000000
19031,000000
19032,000000
19033,000000
19034,000000
19035,000000
19036,000000
19037,000000
19038,000000
19039,000000
19040,000000
19041,000000
19042,000000
19043,000000
19044,000000
19045,000000
19046,000000
19047,000000
19048,000000
19049,000000
190050,000000
20001,000000
20002,000000
20003,000000
20004,000000
20005,000000
20006,000000
20007,000000
20008,000000
20009,000000
20010,000000
20011,000000
20012,000000
20013,000000
20014,000000
20015,000000
20016,000000
20017,000000
20018,000000
20019,000000
20020,000000
20021,000000
20022,000000
20023,000000
20024,000000
20025,000000
20026,000000
20027,000000
20028,000000
20029,000000
20030,000000
20031,000000
20032,000000
20033,000000
20034,000000
20035,000000
20036,000000
20037,000000
20038,000000
20039,000000
20040,000000
20041,000000
20042,000000
20043,000000
20044,000000
20045,000000
20046,000000
20047,000000
20048,000000
20049,000000
200050,000000
